,Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,user,Probe
352,1,1177305,1182305,22.776,22.705,6.316,6.946,5.127,5.281,7,0
353,1,1182305,1187306,22.705,22.816,6.946,7.396,5.281,5.213,7,0
354,1,1187306,1192305,22.816,23.589,7.396,7.368,5.213,5.227,7,0
355,1,1192305,1197306,23.589,23.273,7.368,8.046,5.227,5.565,7,0
356,1,1197306,1202306,23.273,23.19,8.046,7.635,5.565,5.551,7,0
357,1,1202306,1207307,23.19,22.914,7.635,6.702,5.551,5.426,7,0
358,1,1207307,1212306,22.914,22.642,6.702,5.978,5.426,5.264,7,0
359,1,1212306,1217307,22.642,22.508,5.978,5.455,5.264,5.049,7,0
360,1,1217307,1222307,22.508,22.201,5.455,5.441,5.049,5.049,7,0
361,1,1222307,1227307,22.201,22.031,5.441,5.868,5.049,5.023,7,0
362,1,782171,787172,25.323,25.103,5.0,5.0,5.093,5.097,11,0
363,1,787172,792171,25.103,25.11,5.0,5.0,5.097,5.023,11,0
364,1,792171,797172,25.11,24.988,5.0,5.0,5.023,5.055,11,0
365,1,797172,802172,24.988,25.028,5.0,5.0,5.055,5.136,11,0
366,1,802172,807173,25.028,24.894,5.0,6.131,5.136,5.264,11,0
367,1,807173,812172,24.894,24.925,6.131,6.121,5.264,5.355,11,0
368,1,812172,817173,24.925,24.637,6.121,6.247,5.355,5.308,11,0
369,1,817173,822173,24.637,24.464,6.247,6.275,5.308,5.329,11,0
370,1,822173,827173,24.464,24.31,6.275,6.396,5.329,5.207,11,1
371,1,827173,832173,24.31,24.188,6.396,6.488,5.207,5.275,11,0
372,1,832173,837174,24.188,23.991,6.488,6.488,5.275,5.29,11,0
373,1,837174,842174,23.991,23.778,6.488,6.5,5.29,5.434,11,0
374,1,842174,847180,23.778,23.754,6.5,6.511,5.434,5.434,11,0
375,1,847180,852178,23.754,23.553,6.511,6.515,5.434,5.131,11,0
376,1,852178,857175,23.553,23.411,6.515,5.0,5.131,5.0,11,1
377,1,857175,862174,23.411,23.096,5.0,5.0,5.0,5.0,11,0
378,1,862174,867175,23.096,23.096,5.0,5.0,5.0,5.0,11,0
379,1,867175,872175,23.096,22.883,5.0,5.509,5.0,5.103,11,0
380,1,872175,877176,22.883,22.713,5.509,6.066,5.103,4.436,11,0
381,1,877176,882175,22.713,22.615,6.066,6.228,4.436,4.153,11,0
382,1,882175,887176,22.615,22.426,6.228,6.395,4.153,4.76,11,0
383,1,887176,892176,22.426,22.303,6.395,4.93,4.76,5.272,11,1
384,1,892176,897176,22.303,22.228,4.93,5.0,5.272,5.0,11,0
385,1,897176,902176,22.228,21.988,5.0,5.023,5.0,5.0,11,0
386,1,902176,907177,21.988,21.822,5.023,5.315,5.0,4.929,11,0
387,1,907177,912177,21.822,21.649,5.315,5.33,4.929,4.958,11,0
388,1,912177,917177,21.649,21.621,5.33,5.709,4.958,5.011,11,0
389,1,917177,922177,21.621,21.507,5.709,6.046,5.011,5.011,11,0
390,1,922177,927178,21.507,21.361,6.046,6.476,5.011,5.014,11,0
391,1,927178,932177,21.361,21.259,6.476,6.476,5.014,4.989,11,1
392,1,932177,937178,21.259,21.164,6.476,6.335,4.989,4.832,11,0
393,1,937178,942178,21.164,21.002,6.335,5.0,4.832,5.0,11,0
394,1,942178,947179,21.002,20.793,5.0,5.0,5.0,5.0,11,0
395,1,947179,952178,20.793,20.636,5.0,5.193,5.0,5.0,11,0
396,1,952178,957180,20.636,20.592,5.193,5.4,5.0,5.023,11,0
397,1,957180,962179,20.592,20.537,5.4,5.735,5.023,5.008,11,0
398,1,460191,465192,6.186,6.166,5.0,6.888,5.0,5.266,1,0
399,1,465192,470192,6.166,6.135,6.888,7.231,5.266,5.739,1,0
400,1,470192,475193,6.135,6.115,7.231,7.599,5.739,6.101,1,0
401,1,475193,480192,6.115,6.06,7.599,7.834,6.101,6.207,1,0
402,1,480192,485193,6.06,6.044,7.834,7.834,6.207,6.207,1,0
403,1,485193,490193,6.044,6.025,7.834,7.834,6.207,6.196,1,0
404,1,490193,495193,6.025,6.001,7.834,7.688,6.196,5.627,1,1
405,1,495193,500193,6.001,5.985,7.688,7.693,5.627,5.612,1,0
406,1,500193,505194,5.985,5.946,7.693,7.236,5.612,5.491,1,0
407,1,505194,510194,5.946,5.91,7.236,7.103,5.491,5.577,1,0
408,1,510194,515194,5.91,5.906,7.103,7.103,5.577,6.054,1,0
409,1,515194,520194,5.906,5.879,7.103,6.366,6.054,6.637,1,0
410,1,520194,525195,5.879,5.835,6.366,6.172,6.637,6.703,1,0
411,1,525195,530194,5.835,5.831,6.172,4.687,6.703,7.419,1,1
412,1,530194,535195,5.831,5.784,4.687,4.585,7.419,7.104,1,0
413,1,535195,540195,5.784,5.76,4.585,4.505,7.104,7.104,1,0
414,1,540195,545196,5.76,5.749,4.505,4.493,7.104,7.104,1,0
415,1,545196,550195,5.749,5.729,4.493,4.415,7.104,7.12,1,0
416,1,550195,555196,5.729,5.685,4.415,4.362,7.12,7.092,1,0
417,1,555196,560196,5.685,5.674,4.362,4.354,7.092,7.082,1,0
418,1,560196,565196,5.674,5.65,4.354,4.177,7.082,6.607,1,1
419,1,565196,570196,5.65,5.642,4.177,4.439,6.607,7.225,1,0
420,1,570196,575198,5.642,5.615,4.439,5.77,7.225,6.846,1,0
421,1,575198,580198,5.615,5.607,5.77,6.361,6.846,6.526,1,0
422,1,580198,585198,5.607,5.587,6.361,6.942,6.526,6.37,1,0
423,1,585198,590198,5.587,5.54,6.942,7.224,6.37,6.312,1,0
424,1,590198,595199,5.54,5.536,7.224,7.224,6.312,6.312,1,0
425,1,595199,600198,5.536,5.516,7.224,8.588,6.312,6.325,1,0
426,1,600198,605199,5.516,5.52,8.588,8.621,6.325,6.167,1,0
427,1,605199,610199,5.52,5.477,8.621,8.621,6.167,6.021,1,1
428,1,610199,615200,5.477,5.449,8.621,8.898,6.021,6.658,1,0
429,1,615200,620199,5.449,5.437,8.898,9.052,6.658,6.163,1,0
430,1,620199,625200,5.437,5.406,9.052,8.806,6.163,5.921,1,0
431,1,625200,630200,5.406,5.402,8.806,9.175,5.921,6.133,1,0
432,1,630200,635200,5.402,5.39,9.175,9.107,6.133,5.938,1,0
433,1,635200,640200,5.39,5.35,9.107,8.188,5.938,6.205,1,0
434,1,640200,645201,5.35,5.342,8.188,8.732,6.205,6.174,1,0
435,1,1568907,1573907,33.745,33.264,5.0,5.0,5.0,5.264,10,0
436,1,1573907,1578907,33.264,32.743,5.0,4.824,5.264,6.103,10,0
437,1,1578907,1583907,32.743,32.791,4.824,4.87,6.103,6.17,10,0
438,1,1583907,1588908,32.791,32.42,4.87,4.87,6.17,6.17,10,0
439,1,1588908,1593907,32.42,32.168,4.87,4.87,6.17,6.17,10,0
440,1,1593907,1598908,32.168,31.884,4.87,5.541,6.17,6.03,10,0
441,1,1598908,1603908,31.884,31.73,5.541,5.443,6.03,5.531,10,0
442,1,1603908,1608909,31.73,31.45,5.443,5.718,5.531,5.604,10,0
443,1,1608909,1613908,31.45,31.143,5.718,5.705,5.604,5.284,10,1
444,1,1613908,1618909,31.143,30.776,5.705,6.484,5.284,5.892,10,0
445,1,1618909,1623909,30.776,30.492,6.484,6.493,5.892,6.933,10,0
446,1,1623909,1628909,30.492,30.2,6.493,6.493,6.933,6.942,10,0
447,1,1628909,1633909,30.2,29.889,6.493,6.493,6.942,6.942,10,0
448,1,1633909,1638910,29.889,29.506,6.493,6.539,6.942,6.882,10,0
449,1,1638910,1643910,29.506,29.163,6.539,6.645,6.882,6.61,10,1
450,1,1643910,1648910,29.163,28.891,6.645,6.695,6.61,5.205,10,0
451,1,1648910,1653910,28.891,28.537,6.695,5.305,5.205,4.954,10,0
452,1,1653910,1658911,28.537,28.233,5.305,5.909,4.954,5.198,10,0
453,1,1658911,1663910,28.233,27.925,5.909,5.909,5.198,5.21,10,0
454,1,1663910,1668911,27.925,27.543,5.909,5.909,5.21,5.21,10,0
455,1,1668911,1673911,27.543,27.279,5.909,5.909,5.21,5.21,10,1
456,1,1673911,1678912,27.279,26.948,5.909,5.909,5.21,5.212,10,0
457,1,1678912,1683911,26.948,26.546,5.909,5.0,5.212,5.058,10,0
458,1,1683911,1688912,26.546,26.246,5.0,5.0,5.058,5.058,10,0
459,1,1688912,1693912,26.246,25.812,5.0,5.0,5.058,5.058,10,0
460,1,1693912,1698912,25.812,25.576,5.0,5.0,5.058,5.058,10,0
461,1,1698912,1703912,25.576,25.284,5.0,5.0,5.058,5.058,10,0
462,1,1703912,1708913,25.284,25.012,5.0,5.843,5.058,5.304,10,1
463,1,1708913,1713913,25.012,24.953,5.843,6.704,5.304,6.029,10,0
464,1,1713913,1718913,24.953,24.594,6.704,6.698,6.029,6.029,10,0
465,1,1718913,1723913,24.594,24.397,6.698,6.695,6.029,5.11,10,0
466,1,1723913,1728914,24.397,24.176,6.695,6.309,5.11,4.995,10,0
467,1,1728914,1733913,24.176,23.936,6.309,6.309,4.995,4.995,10,0
468,1,1733913,1738914,23.936,23.66,6.309,6.309,4.995,5.029,10,0
469,1,1738914,1743914,23.66,23.384,6.309,6.309,5.029,5.096,10,0
470,1,1743914,1748915,23.384,23.068,6.309,6.296,5.096,5.135,10,0
471,1,226507,231507,47.465,50.335,5.0,5.375,5.0,5.321,29,0
472,1,231507,236508,50.335,54.235,5.375,5.421,5.321,5.462,29,0
473,1,236508,241507,54.235,53.146,5.421,5.411,5.462,5.538,29,0
474,1,241507,246508,53.146,50.422,5.411,5.411,5.538,5.544,29,0
475,1,246508,251508,50.422,48.774,5.411,5.411,5.544,5.545,29,0
476,1,251508,256509,48.774,47.067,5.411,5.558,5.545,5.356,29,1
477,1,256509,261508,47.067,45.955,5.558,5.602,5.356,5.087,29,0
478,1,261508,266509,45.955,45.072,5.602,5.411,5.087,5.087,29,0
479,1,266509,271509,45.072,44.307,5.411,5.0,5.087,5.0,29,0
480,1,271509,276509,44.307,44.066,5.0,5.0,5.0,5.0,29,0
481,1,276509,281509,44.066,45.442,5.0,5.0,5.0,5.0,29,0
482,1,281509,286510,45.442,44.859,5.0,5.0,5.0,5.0,29,0
483,1,286510,291509,44.859,45.45,5.0,5.0,5.0,5.0,29,0
484,1,291509,296510,45.45,48.38,5.0,5.0,5.0,5.0,29,1
485,1,296510,301510,48.38,49.085,5.0,5.332,5.0,5.004,29,0
486,1,301510,306511,49.085,47.493,5.332,5.24,5.004,5.0,29,0
487,1,306511,311510,47.493,51.625,5.24,5.813,5.0,5.043,29,0
488,1,311510,316511,51.625,50.816,5.813,5.816,5.043,5.098,29,0
489,1,316511,321511,50.816,51.64,5.816,5.815,5.098,5.142,29,0
490,1,321511,326511,51.64,49.937,5.815,5.815,5.142,5.148,29,0
491,1,326511,331511,49.937,50.095,5.815,5.815,5.148,5.163,29,0
492,1,331511,336512,50.095,48.861,5.815,5.815,5.163,5.178,29,0
493,1,336512,341512,48.861,47.702,5.815,5.815,5.178,5.205,29,0
494,1,341512,346512,47.702,48.545,5.815,5.809,5.205,5.229,29,0
495,1,346512,351512,48.545,53.769,5.809,6.415,5.229,5.153,29,1
496,1,351512,356513,53.769,54.972,6.415,6.44,5.153,5.153,29,0
497,1,356513,361511,54.972,56.399,6.44,6.429,5.153,5.264,29,0
498,1,361511,366512,56.399,56.194,6.429,6.345,5.264,5.097,29,0
499,1,366512,371512,56.194,53.044,6.345,6.345,5.097,5.133,29,0
500,1,371512,376513,53.044,51.912,6.345,5.013,5.133,5.0,29,0
501,1,376513,381512,51.912,51.845,5.013,5.0,5.0,5.0,29,0
502,1,381512,386513,51.845,51.479,5.0,5.0,5.0,5.0,29,0
503,1,386513,391513,51.479,50.394,5.0,5.0,5.0,5.0,29,0
504,1,391513,396514,50.394,52.997,5.0,6.011,5.0,5.313,29,0
505,1,396514,401514,52.997,52.342,6.011,5.894,5.313,5.356,29,0
506,1,401514,406515,52.342,53.474,5.894,5.759,5.356,4.847,29,0
507,1,730294,735295,14.489,14.639,6.168,6.714,7.972,7.798,8,0
508,1,735295,740295,14.639,14.832,6.714,6.689,7.798,7.786,8,1
509,1,740295,745294,14.832,14.864,6.689,6.66,7.786,7.667,8,0
510,1,745294,750294,14.864,14.887,6.66,6.511,7.667,7.778,8,0
511,1,750294,755295,14.887,14.895,6.511,6.492,7.778,7.778,8,0
512,1,755295,760294,14.895,14.915,6.492,7.083,7.778,7.322,8,0
513,1,760294,765295,14.915,14.82,7.083,8.109,7.322,6.931,8,0
514,1,765295,770295,14.82,14.761,8.109,7.984,6.931,6.842,8,0
515,1,770295,775296,14.761,14.828,7.984,7.972,6.842,6.861,8,0
516,1,775296,780295,14.828,14.887,7.972,9.007,6.861,6.226,8,0
517,1,780295,785296,14.887,14.97,9.007,8.996,6.226,6.226,8,0
518,1,785296,790296,14.97,15.124,8.996,8.975,6.226,6.226,8,0
519,1,790296,795296,15.124,15.033,8.975,8.904,6.226,6.226,8,0
520,1,795296,800296,15.033,15.002,8.904,8.875,6.226,6.226,8,0
521,1,800296,805297,15.002,15.002,8.875,8.866,6.226,6.226,8,0
522,1,805297,810297,15.002,14.919,8.866,8.725,6.226,6.299,8,0
523,1,810297,815297,14.919,14.931,8.725,8.635,6.299,6.097,8,0
524,1,815297,820297,14.931,14.86,8.635,8.633,6.097,6.178,8,0
525,1,820297,825298,14.86,14.745,8.633,8.619,6.178,6.178,8,1
526,1,825298,830297,14.745,14.686,8.619,8.601,6.178,6.181,8,0
527,1,830297,835298,14.686,14.726,8.601,8.384,6.181,7.269,8,0
528,1,835298,840298,14.726,14.805,8.384,8.357,7.269,7.26,8,0
529,1,840298,845299,14.805,14.769,8.357,8.173,7.26,6.996,8,0
530,1,845299,850298,14.769,14.659,8.173,8.303,6.996,6.94,8,0
531,1,850298,855299,14.659,14.694,8.303,8.259,6.94,6.966,8,0
532,1,855299,860299,14.694,14.611,8.259,6.642,6.966,7.351,8,0
533,1,860299,865299,14.611,14.576,6.642,7.152,7.351,8.004,8,0
534,1,865299,870299,14.576,14.434,7.152,5.875,8.004,7.701,8,1
535,1,870299,875300,14.434,14.414,5.875,5.669,7.701,7.844,8,0
536,1,875300,880300,14.414,14.343,5.669,5.649,7.844,7.858,8,0
537,1,880300,885300,14.343,14.324,5.649,6.405,7.858,8.438,8,0
538,1,885300,890300,14.324,14.213,6.405,7.439,8.438,7.95,8,0
539,1,890300,895301,14.213,14.158,7.439,7.459,7.95,7.94,8,1
540,1,895301,900300,14.158,14.107,7.459,7.53,7.94,7.846,8,0
541,1,900300,905301,14.107,14.016,7.53,7.329,7.846,7.275,8,0
542,1,905301,910301,14.016,13.965,7.329,8.701,7.275,6.881,8,0
543,1,2151043,2156044,46.728,46.345,8.316,8.945,5.061,5.72,26,0
544,1,2156044,2161043,46.345,44.023,8.945,9.01,5.72,5.507,26,1
545,1,2161043,2166044,44.023,43.199,9.01,9.12,5.507,5.327,26,0
546,1,2166044,2171044,43.199,43.534,9.12,9.12,5.327,5.327,26,0
547,1,2171044,2176045,43.534,41.882,9.12,9.155,5.327,5.314,26,0
548,1,2176045,2181044,41.882,40.707,9.155,9.155,5.314,5.314,26,1
549,1,2181044,2186045,40.707,40.424,9.155,9.158,5.314,5.338,26,0
550,1,2186045,2191045,40.424,39.702,9.158,9.039,5.338,5.943,26,0
551,1,2191045,2196045,39.702,38.981,9.039,9.039,5.943,5.948,26,0
552,1,2196045,2201045,38.981,39.111,9.039,9.039,5.948,5.948,26,0
553,1,2201045,2206046,39.111,38.421,9.039,9.039,5.948,5.948,26,1
554,1,2206046,2211046,38.421,37.92,9.039,9.039,5.948,5.948,26,0
555,1,2211046,2216046,37.92,37.739,9.039,9.039,5.948,5.948,26,0
556,1,2216046,2221046,37.739,37.51,9.039,9.039,5.948,5.916,26,0
557,1,2221046,2226047,37.51,37.873,9.039,9.039,5.916,5.916,26,0
558,1,2226047,2231046,37.873,39.012,9.039,9.002,5.916,5.818,26,0
559,1,2231046,2236047,39.012,37.936,9.002,8.945,5.818,5.796,26,0
560,1,2236047,2241047,37.936,37.518,8.945,8.945,5.796,5.796,26,0
561,1,2241047,2246048,37.518,37.013,8.945,8.961,5.796,5.796,26,0
562,1,2246048,2251047,37.013,36.749,8.961,8.67,5.796,7.207,26,0
563,1,2251047,2256048,36.749,39.055,8.67,8.862,7.207,7.155,26,0
564,1,2256048,2261048,39.055,37.833,8.862,8.801,7.155,6.676,26,0
565,1,2261048,2266048,37.833,37.222,8.801,8.801,6.676,6.566,26,0
566,1,2266048,2271048,37.222,37.195,8.801,8.721,6.566,5.786,26,0
567,1,2271048,2276049,37.195,37.12,8.721,8.689,5.786,5.688,26,0
568,1,2276049,2281049,37.12,36.682,8.689,8.689,5.688,5.688,26,1
569,1,2281049,2286049,36.682,36.402,8.689,8.689,5.688,5.688,26,0
570,1,2286049,2291049,36.402,35.957,8.689,8.689,5.688,5.688,26,0
571,1,2291049,2296050,35.957,35.507,8.689,8.689,5.688,5.688,26,0
572,1,2296050,2301049,35.507,36.205,8.689,8.689,5.688,5.688,26,0
573,1,2301049,2306050,36.205,36.493,8.689,8.71,5.688,5.711,26,0
574,1,2306050,2311050,36.493,35.842,8.71,8.551,5.711,5.616,26,0
575,1,2311050,2316050,35.842,35.688,8.551,8.551,5.616,5.597,26,0
576,1,2316050,2321050,35.688,35.59,8.551,8.551,5.597,5.59,26,0
577,1,2321050,2326051,35.59,35.338,8.551,8.135,5.59,5.495,26,0
578,1,2326051,2331051,35.338,36.41,8.135,8.141,5.495,5.459,26,0
579,1,1568917,1573917,17.635,17.363,5.0,5.177,5.077,5.867,20,0
580,1,1573917,1578918,17.363,17.639,5.177,4.992,5.867,5.96,20,0
581,1,1578918,1583917,17.639,17.391,4.992,5.064,5.96,5.947,20,0
582,1,1583917,1588918,17.391,17.493,5.064,5.069,5.947,5.892,20,0
583,1,1588918,1593918,17.493,17.253,5.069,5.069,5.892,5.892,20,0
584,1,1593918,1598919,17.253,17.217,5.069,5.129,5.892,5.89,20,0
585,1,1598919,1603918,17.217,17.21,5.129,5.653,5.89,5.786,20,0
586,1,1603918,1608919,17.21,17.34,5.653,5.66,5.786,5.908,20,0
587,1,1608919,1613919,17.34,17.557,5.66,5.681,5.908,5.992,20,0
588,1,1613919,1618919,17.557,17.47,5.681,5.681,5.992,6.002,20,0
589,1,1618919,1623919,17.47,17.399,5.681,5.681,6.002,6.019,20,0
590,1,1623919,1628920,17.399,17.288,5.681,5.658,6.019,6.128,20,0
591,1,1628920,1633920,17.288,17.202,5.658,5.579,6.128,6.136,20,1
592,1,1633920,1638920,17.202,17.036,5.579,5.571,6.136,6.119,20,0
593,1,1638920,1643920,17.036,16.945,5.571,5.41,6.119,6.005,20,0
594,1,1643920,1648921,16.945,16.894,5.41,5.297,6.005,5.929,20,0
595,1,1648921,1653920,16.894,16.709,5.297,5.218,5.929,5.862,20,1
596,1,1653920,1658921,16.709,16.709,5.218,5.242,5.862,5.831,20,0
597,1,1658921,1663921,16.709,16.602,5.242,5.476,5.831,5.706,20,0
598,1,1663921,1668922,16.602,16.524,5.476,5.476,5.706,5.706,20,0
599,1,1668922,1673921,16.524,16.425,5.476,5.439,5.706,6.514,20,0
600,1,1673921,1678922,16.425,16.5,5.439,5.453,6.514,6.495,20,0
601,1,1678922,1683922,16.5,16.673,5.453,5.468,6.495,6.601,20,0
602,1,1683922,1688922,16.673,16.476,5.468,5.826,6.601,6.197,20,0
603,1,1688922,1693922,16.476,16.393,5.826,5.829,6.197,6.143,20,0
604,1,1693922,1698923,16.393,16.346,5.829,5.829,6.143,6.143,20,0
605,1,1698923,1703923,16.346,16.76,5.829,5.708,6.143,6.916,20,0
606,1,1703923,1708923,16.76,16.445,5.708,5.522,6.916,6.642,20,0
607,1,1708923,1713923,16.445,17.044,5.522,6.015,6.642,6.741,20,0
608,1,1713923,1718924,17.044,16.784,6.015,5.945,6.741,6.69,20,0
609,1,1718924,1723923,16.784,16.831,5.945,5.9,6.69,6.896,20,0
610,1,1723923,1728924,16.831,16.725,5.9,6.022,6.896,6.635,20,0
611,1,1728924,1733924,16.725,16.602,6.022,6.002,6.635,6.646,20,0
612,1,1733924,1738925,16.602,16.504,6.002,5.733,6.646,5.985,20,0
613,1,1738925,1743924,16.504,16.382,5.733,5.73,5.985,5.838,20,0
614,1,1743924,1748925,16.382,17.076,5.73,6.478,5.838,5.577,20,0
615,1,1834014,1839015,21.787,23.183,5.0,5.474,5.0,5.167,9,1
616,1,1839015,1844019,23.183,23.186,5.474,5.679,5.167,5.243,9,0
617,1,1844019,1849015,23.186,23.344,5.679,5.735,5.243,5.487,9,0
618,1,1849015,1854015,23.344,23.439,5.735,5.702,5.487,5.632,9,0
619,1,1854015,1859016,23.439,23.869,5.702,5.974,5.632,5.672,9,0
620,1,1859016,1864016,23.869,24.168,5.974,6.145,5.672,5.464,9,0
621,1,1864016,1869016,24.168,24.389,6.145,6.183,5.464,5.524,9,0
622,1,1869016,1874016,24.389,24.44,6.183,6.224,5.524,5.083,9,0
623,1,1874016,1879017,24.44,24.421,6.224,6.223,5.083,4.947,9,0
624,1,1879017,1884016,24.421,24.294,6.223,6.131,4.947,4.535,9,0
625,1,1884016,1889017,24.294,24.125,6.131,6.118,4.535,4.453,9,0
626,1,1889017,1894017,24.125,23.959,6.118,6.11,4.453,4.403,9,0
627,1,1894017,1899018,23.959,23.628,6.11,6.11,4.403,4.363,9,0
628,1,1899018,1904019,23.628,23.328,6.11,6.109,4.363,4.309,9,0
629,1,1904019,1909018,23.328,23.218,6.109,5.993,4.309,4.121,9,0
630,1,1909018,1914018,23.218,23.313,5.993,5.895,4.121,4.076,9,0
631,1,1914018,1919019,23.313,22.974,5.895,5.638,4.076,4.076,9,0
632,1,1919019,1924018,22.974,22.741,5.638,5.505,4.076,4.088,9,1
633,1,1924018,1929019,22.741,22.303,5.505,5.3,4.088,4.211,9,0
634,1,1929019,1934019,22.303,21.913,5.3,5.273,4.211,4.154,9,0
635,1,1934019,1939019,21.913,21.448,5.273,5.553,4.154,4.022,9,0
636,1,1939019,1944019,21.448,20.951,5.553,5.52,4.022,3.923,9,1
637,1,1944019,1949020,20.951,20.498,5.52,5.495,3.923,3.893,9,0
638,1,1949020,1954019,20.498,19.961,5.495,5.564,3.893,3.865,9,0
639,1,1954019,1959020,19.961,19.583,5.564,5.575,3.865,3.865,9,1
640,1,1959020,1964020,19.583,18.972,5.575,5.613,3.865,3.809,9,0
641,1,1964020,1969021,18.972,18.597,5.613,5.816,3.809,3.808,9,0
642,1,1969021,1974020,18.597,18.361,5.816,5.927,3.808,3.761,9,0
643,1,1974020,1979021,18.361,17.99,5.927,6.185,3.761,3.707,9,0
644,1,1979021,1984021,17.99,18.14,6.185,6.544,3.707,3.717,9,0
645,1,1984021,1989021,18.14,18.779,6.544,7.424,3.717,4.503,9,0
646,1,1989021,1994021,18.779,18.972,7.424,7.542,4.503,4.355,9,0
647,1,1994021,1999022,18.972,19.051,7.542,7.152,4.355,4.137,9,0
648,1,1999022,2004022,19.051,19.106,7.152,7.43,4.137,3.75,9,0
649,1,2004022,2009022,19.106,19.094,7.43,7.454,3.75,3.75,9,0
650,1,2009022,2014022,19.094,18.944,7.454,7.277,3.75,4.014,9,0
651,1,221534,226532,17.005,19.642,5.0,5.164,5.0,5.732,5,0
652,1,226532,231532,19.642,19.682,5.164,5.015,5.732,5.589,5,0
653,1,231532,236532,19.682,19.496,5.015,4.995,5.589,5.602,5,0
654,1,236532,241531,19.496,19.52,4.995,4.964,5.602,5.765,5,0
655,1,241531,246531,19.52,19.283,4.964,4.964,5.765,5.765,5,0
656,1,246531,251531,19.283,19.922,4.964,4.964,5.765,5.765,5,0
657,1,251531,256531,19.922,19.768,4.964,4.975,5.765,5.732,5,0
658,1,256531,261530,19.768,19.449,4.975,4.978,5.732,5.732,5,0
659,1,261530,266530,19.449,19.216,4.978,5.191,5.732,4.504,5,0
660,1,266530,271530,19.216,18.664,5.191,5.551,4.504,4.105,5,0
661,1,271530,276530,18.664,18.802,5.551,5.555,4.105,4.101,5,0
662,1,276530,281529,18.802,18.605,5.555,5.555,4.101,4.101,5,0
663,1,281529,286530,18.605,18.818,5.555,5.555,4.101,4.064,5,0
664,1,286530,291528,18.818,18.751,5.555,5.923,4.064,3.978,5,0
665,1,291528,296528,18.751,18.282,5.923,5.744,3.978,3.491,5,1
666,1,296528,301528,18.282,17.793,5.744,5.743,3.491,3.369,5,0
667,1,301528,306530,17.793,17.576,5.743,5.743,3.369,3.369,5,0
668,1,306530,311530,17.576,17.162,5.743,5.743,3.369,3.369,5,0
669,1,311530,316528,17.162,16.646,5.743,5.743,3.369,3.369,5,0
670,1,316528,321528,16.646,16.326,5.743,5.754,3.369,3.247,5,1
671,1,321528,326526,16.326,15.924,5.754,5.754,3.247,3.267,5,0
672,1,326526,331528,15.924,15.703,5.754,5.903,3.267,3.968,5,0
673,1,331528,336527,15.703,15.42,5.903,5.89,3.968,3.893,5,0
674,1,336527,341527,15.42,14.887,5.89,5.575,3.893,3.826,5,1
675,1,341527,346524,14.887,14.753,5.575,4.839,3.826,3.232,5,0
676,1,346524,351524,14.753,14.343,4.839,4.175,3.232,3.282,5,0
677,1,351524,356524,14.343,14.063,4.175,4.009,3.282,3.341,5,0
678,1,356524,361523,14.063,14.024,4.009,4.64,3.341,4.315,5,0
679,1,361523,366526,14.024,13.996,4.64,5.412,4.315,4.189,5,0
680,1,366526,371526,13.996,13.874,5.412,6.655,4.189,4.602,5,0
681,1,371526,376523,13.874,13.622,6.655,6.603,4.602,5.404,5,0
682,1,376523,381526,13.622,15.065,6.603,6.909,5.404,5.96,5,1
683,1,381526,386525,15.065,15.254,6.909,6.624,5.96,5.766,5,0
684,1,386525,391526,15.254,15.483,6.624,6.644,5.766,5.766,5,0
685,1,391526,396524,15.483,15.286,6.644,6.484,5.766,5.66,5,0
686,1,396524,401522,15.286,15.14,6.484,6.391,5.66,5.634,5,0
687,1,401522,406522,15.14,15.195,6.391,6.391,5.634,5.574,5,0
688,1,221548,226550,10.842,10.984,5.0,5.0,5.0,5.05,21,0
689,1,226550,231550,10.984,10.874,5.0,5.041,5.05,5.372,21,0
690,1,231550,236550,10.874,10.819,5.041,5.041,5.372,5.375,21,0
691,1,236550,241550,10.819,10.76,5.041,5.0,5.375,5.126,21,1
692,1,241550,246551,10.76,10.689,5.0,5.0,5.126,5.0,21,0
693,1,246551,251551,10.689,10.649,5.0,5.0,5.0,5.0,21,0
694,1,251551,256551,10.649,10.72,5.0,5.0,5.0,5.0,21,0
695,1,256551,261551,10.72,10.72,5.0,5.0,5.0,5.01,21,0
696,1,261551,266552,10.72,10.677,5.0,5.0,5.01,5.101,21,0
697,1,266552,271551,10.677,10.669,5.0,5.041,5.101,5.327,21,0
698,1,271551,276552,10.669,10.728,5.041,5.111,5.327,5.398,21,0
699,1,276552,281552,10.728,10.752,5.111,5.157,5.398,5.484,21,0
700,1,281552,286553,10.752,10.669,5.157,5.223,5.484,5.611,21,0
701,1,286553,291552,10.669,10.578,5.223,5.168,5.611,5.318,21,0
702,1,291552,296553,10.578,10.582,5.168,5.0,5.318,5.0,21,1
703,1,296553,301553,10.582,10.586,5.0,5.0,5.0,5.0,21,0
704,1,301553,306553,10.586,10.539,5.0,5.0,5.0,5.0,21,0
705,1,306553,311553,10.539,10.499,5.0,5.0,5.0,5.0,21,0
706,1,311553,316554,10.499,10.484,5.0,5.0,5.0,5.0,21,0
707,1,316554,321554,10.484,10.484,5.0,5.0,5.0,5.0,21,0
708,1,321554,326554,10.484,10.491,5.0,5.0,5.0,5.0,21,0
709,1,326554,331554,10.491,10.515,5.0,5.147,5.0,5.336,21,0
