,Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd,user,Probe
156,1,515202,520202,4.38,3.778,5.136,5.362,14.115,14.016,23.293,23.3,35.315,37.088,30.078,31.114,4.824,4.824,8.315,7.124,6.22,6.302,19,0
157,1,520202,525202,3.778,3.126,5.362,5.171,14.016,13.945,23.3,23.303,37.088,37.611,31.114,30.582,4.824,4.947,7.124,8.849,6.302,6.138,19,0
158,1,525202,530202,3.126,2.946,5.171,5.197,13.945,13.91,23.303,23.3,37.611,36.836,30.582,29.749,4.947,4.947,8.849,6.672,6.138,5.851,19,0
159,1,530202,535203,2.946,2.946,5.197,5.212,13.91,13.72,23.3,23.296,36.836,35.112,29.749,29.72,4.947,4.865,6.672,10.368,5.851,6.22,19,0
160,1,535203,540203,2.946,2.95,5.212,5.212,13.72,13.752,23.296,23.296,35.112,37.64,29.72,30.001,4.865,4.865,10.368,8.109,6.22,5.933,19,0
161,1,540203,545203,2.95,2.973,5.212,5.212,13.752,13.622,23.296,23.296,37.64,37.475,30.001,29.604,4.865,4.947,8.109,8.479,5.933,6.015,19,0
162,1,545203,550203,2.973,2.991,5.212,5.212,13.622,13.511,23.296,23.282,37.475,40.09,29.604,29.623,4.947,4.865,8.479,9.218,6.015,5.933,19,0
163,1,550203,555204,2.991,3.007,5.212,5.212,13.511,13.421,23.282,23.282,40.09,35.896,29.623,29.982,4.865,4.906,9.218,8.027,5.933,6.056,19,0
164,1,555204,560203,3.007,3.008,5.212,5.212,13.421,13.373,23.282,23.275,35.896,35.083,29.982,29.488,4.906,4.701,8.027,8.561,6.056,6.138,19,0
165,1,560203,565204,3.008,3.027,5.212,5.212,13.373,13.291,23.275,23.282,35.083,37.368,29.488,29.478,4.701,4.865,8.561,10.45,6.138,6.179,19,0
166,1,565204,570208,3.027,3.016,5.212,5.347,13.291,13.271,23.282,23.282,37.368,37.117,29.478,29.711,4.865,4.906,10.45,8.479,6.179,5.892,19,0
167,1,570208,575205,3.016,3.067,5.347,5.934,13.271,13.661,23.282,23.279,37.117,36.235,29.711,30.659,4.906,4.988,8.479,7.822,5.892,6.426,19,0
168,1,575205,580204,3.067,3.09,5.934,5.658,13.661,13.642,23.279,23.272,36.235,37.601,30.659,29.72,4.988,4.865,7.822,9.793,6.426,5.892,19,0
169,1,580204,585205,3.09,3.229,5.658,5.428,13.642,13.63,23.272,23.279,37.601,36.72,29.72,30.156,4.865,5.522,9.793,10.45,5.892,6.056,19,0
170,1,585205,590205,3.229,2.984,5.428,5.342,13.63,13.653,23.279,23.286,36.72,35.644,30.156,29.604,5.522,5.358,10.45,8.931,6.056,6.179,19,0
171,1,590205,595205,2.984,2.984,5.342,5.342,13.653,13.642,23.286,23.282,35.644,35.16,29.604,30.165,5.358,4.865,8.931,7.658,6.179,6.713,19,0
172,1,595205,600205,2.984,2.894,5.342,6.782,13.642,13.618,23.282,23.286,35.16,37.029,30.165,30.466,4.865,4.988,7.658,7.781,6.713,6.179,19,0
173,1,600205,605206,2.894,2.289,6.782,6.807,13.618,14.773,23.286,23.282,37.029,36.545,30.466,31.656,4.988,5.194,7.781,7.083,6.179,6.508,19,0
174,1,605206,610206,2.289,2.598,6.807,6.852,14.773,15.1,23.282,23.286,36.545,35.209,31.656,30.766,5.194,4.906,7.083,7.575,6.508,6.467,19,0
175,1,610206,615206,2.598,2.554,6.852,7.074,15.1,15.376,23.286,23.296,35.209,37.737,30.766,30.804,4.906,5.112,7.575,7.411,6.467,6.262,19,0
176,1,615206,620206,2.554,2.709,7.074,6.868,15.376,15.983,23.296,23.296,37.737,37.775,30.804,29.652,5.112,5.194,7.411,7.781,6.262,5.81,19,0
177,1,620206,625207,2.709,6.178,6.868,5.696,15.983,17.005,23.296,23.3,37.775,35.887,29.652,30.398,5.194,8.849,7.781,6.138,5.81,12.339,19,1
178,1,625207,630206,6.178,6.758,5.696,5.621,17.005,18.116,23.3,23.307,35.887,35.112,30.398,29.836,8.849,11.231,6.138,6.097,12.339,7.575,19,0
179,1,630206,635207,6.758,7.826,5.621,5.845,18.116,18.578,23.307,23.314,35.112,35.044,29.836,29.449,11.231,15.42,6.097,6.426,7.575,11.723,19,1
180,1,635207,640207,7.826,7.883,5.845,5.873,18.578,20.718,23.314,23.303,35.044,36.72,29.449,29.778,15.42,11.477,6.426,6.056,11.723,9.752,19,1
181,1,640207,645208,7.883,8.035,5.873,5.846,20.718,21.471,23.303,23.31,36.72,35.131,29.778,29.575,11.477,15.502,6.056,6.015,9.752,6.837,19,0
182,1,1647239,1652238,5.0,5.952,5.0,5.358,36.11,36.564,24.713,24.695,36.623,35.373,31.937,31.937,4.824,5.03,6.426,6.302,14.763,14.516,14,0
183,1,1652238,1657239,5.952,5.952,5.358,5.347,36.564,36.162,24.695,24.695,35.373,35.993,31.937,32.382,5.03,5.358,6.302,6.138,14.516,14.393,14,0
184,1,1657239,1662239,5.952,5.952,5.347,5.347,36.162,35.866,24.695,24.692,35.993,36.196,32.382,31.946,5.358,5.892,6.138,6.138,14.393,13.777,14,0
185,1,1662239,1667239,5.952,5.015,5.347,5.0,35.866,35.511,24.692,24.692,36.196,36.603,31.946,32.13,5.892,5.687,6.138,7.617,13.777,14.886,14,0
186,1,1667239,1672239,5.015,5.0,5.0,5.0,35.511,35.018,24.692,24.678,36.603,35.741,32.13,32.15,5.687,5.112,7.617,6.919,14.886,13.695,14,0
187,1,1672239,1677240,5.0,5.0,5.0,5.0,35.018,34.683,24.678,24.681,35.741,36.129,32.15,31.995,5.112,6.015,6.919,6.22,13.695,13.859,14,0
188,1,1677240,1682240,5.0,6.528,5.0,5.369,34.683,34.659,24.681,24.66,36.129,36.574,31.995,32.692,6.015,8.15,6.22,5.933,13.859,14.146,14,0
189,1,1682240,1687240,6.528,6.138,5.369,5.206,34.659,34.336,24.66,24.664,36.574,36.952,32.692,32.005,8.15,7.329,5.933,6.343,14.146,14.927,14,0
190,1,1687240,1692240,6.138,6.133,5.206,5.206,34.336,34.009,24.664,24.664,36.952,35.916,32.005,32.218,7.329,5.194,6.343,6.343,14.927,14.27,14,0
191,1,1692240,1697241,6.133,6.133,5.206,5.206,34.009,33.883,24.664,24.664,35.916,36.526,32.218,32.053,5.194,4.988,6.343,6.138,14.27,13.859,14,0
192,1,1697241,1702240,6.133,6.731,5.206,5.305,33.883,33.552,24.664,24.65,36.526,37.088,32.053,32.818,4.988,9.999,6.138,6.22,13.859,14.557,14,0
193,1,1702240,1707241,6.731,6.565,5.305,5.305,33.552,33.157,24.65,24.632,37.088,36.042,32.818,32.159,9.999,5.933,6.22,6.262,14.557,13.859,14,0
194,1,1707241,1712241,6.565,5.925,5.305,5.111,33.157,32.731,24.632,24.643,36.042,36.109,32.159,32.798,5.933,5.645,6.262,6.056,13.859,15.378,14,0
195,1,1712241,1717242,5.925,5.925,5.111,5.11,32.731,32.459,24.643,24.632,36.109,36.177,32.798,32.13,5.645,5.645,6.056,6.138,15.378,16.652,14,0
196,1,1717242,1722241,5.925,5.925,5.11,5.087,32.459,32.44,24.632,24.625,36.177,36.071,32.13,32.798,5.645,5.235,6.138,6.056,16.652,15.584,14,0
197,1,1722241,1727242,5.925,5.925,5.087,5.087,32.44,32.124,24.625,24.632,36.071,36.119,32.798,32.305,5.235,5.317,6.056,6.22,15.584,16.241,14,0
198,1,1727242,1732242,5.925,5.259,5.087,5.0,32.124,31.793,24.632,24.625,36.119,35.683,32.305,33.021,5.317,5.727,6.22,6.302,16.241,18.294,14,0
199,1,1732242,1737242,5.259,5.259,5.0,5.0,31.793,31.423,24.625,24.618,35.683,35.083,33.021,32.227,5.727,4.906,6.302,6.426,18.294,14.516,14,0
200,1,1737242,1742242,5.259,5.259,5.0,5.0,31.423,31.111,24.618,24.604,35.083,35.412,32.227,32.663,4.906,4.824,6.426,6.385,14.516,14.27,14,0
201,1,1742242,1747243,5.259,6.029,5.0,5.023,31.111,30.871,24.604,24.601,35.412,36.497,32.663,31.898,4.824,10.245,6.385,6.179,14.27,15.297,14,0
202,1,1747243,1752243,6.029,6.637,5.023,5.141,30.871,30.602,24.601,24.597,36.497,35.954,31.898,32.382,10.245,18.417,6.179,6.056,15.297,14.023,14,1
203,1,1752243,1757243,6.637,5.95,5.141,5.08,30.602,30.394,24.597,24.597,35.954,35.683,32.382,32.876,18.417,6.426,6.056,6.631,14.023,14.188,14,1
204,1,1757243,1762243,5.95,5.95,5.08,5.065,30.394,30.019,24.597,24.59,35.683,36.1,32.876,32.343,6.426,6.015,6.631,6.097,14.188,14.393,14,0
205,1,1762243,1767244,5.95,5.95,5.065,5.062,30.019,29.877,24.59,24.587,36.1,36.661,32.343,33.021,6.015,6.22,6.097,6.138,14.393,13.777,14,0
206,1,1767244,1772243,5.95,5.95,5.062,5.057,29.877,29.593,24.587,24.576,36.661,36.69,33.021,32.372,6.22,5.727,6.138,5.974,13.777,13.571,14,0
207,1,1772243,1777244,5.95,5.95,5.057,5.054,29.593,29.365,24.576,24.58,36.69,36.361,32.372,32.876,5.727,5.851,5.974,6.22,13.571,13.448,14,0
208,1,1777244,1782244,5.95,6.095,5.054,5.913,29.365,29.396,24.58,24.569,36.361,36.051,32.876,32.566,5.851,5.974,6.22,6.056,13.448,13.571,14,0
209,1,1782244,1787245,6.095,7.487,5.913,6.253,29.396,29.104,24.569,24.562,36.051,35.925,32.566,32.982,5.974,29.3,6.056,6.302,13.571,19.198,14,1
210,1,1787245,1792244,7.487,7.804,6.253,6.359,29.104,31.237,24.562,24.548,35.925,36.371,32.982,32.276,29.3,27.206,6.302,6.015,19.198,13.407,14,0
211,1,1792244,1797245,7.804,7.464,6.359,5.607,31.237,30.67,24.548,24.555,36.371,36.4,32.276,32.556,27.206,22.073,6.015,6.22,13.407,13.982,14,0
212,1,1797245,1802245,7.464,7.084,5.607,6.219,30.67,30.63,24.555,24.551,36.4,37.272,32.556,31.908,22.073,24.249,6.22,5.768,13.982,13.736,14,1
213,1,1802245,1807245,7.084,7.18,6.219,5.675,30.63,30.394,24.551,24.548,37.272,36.042,31.908,33.437,24.249,8.52,5.768,6.22,13.736,16.652,14,0
214,1,1807245,1812245,7.18,7.178,5.675,5.675,30.394,30.177,24.548,24.537,36.042,37.252,33.437,32.295,8.52,8.931,6.22,6.015,16.652,13.284,14,0
215,1,1812245,1817246,7.178,7.178,5.675,5.677,30.177,29.995,24.537,24.537,37.252,36.497,32.295,32.479,8.931,12.586,6.015,6.302,13.284,13.366,14,0
216,1,1817246,1822246,7.178,6.267,5.677,5.251,29.995,29.573,24.537,24.534,36.497,35.819,32.479,32.74,12.586,7.083,6.302,6.179,13.366,13.531,14,0
217,1,1822246,1827246,6.267,6.245,5.251,5.251,29.573,29.349,24.534,24.53,35.819,36.303,32.74,32.46,7.083,7.206,6.179,5.892,13.531,13.448,14,0
218,1,226527,231527,4.935,5.075,5.411,5.92,9.301,9.175,24.916,24.909,37.107,36.865,36.496,35.789,5.604,5.645,5.687,5.687,6.343,6.22,25,0
219,1,231527,236527,5.075,5.075,5.92,6.082,9.175,9.155,24.909,24.93,36.865,35.906,35.789,36.554,5.645,6.385,5.687,5.933,6.22,8.027,25,0
220,1,236527,241527,5.075,5.075,6.082,6.102,9.155,9.045,24.93,24.92,35.906,35.925,36.554,36.912,6.385,6.138,5.933,5.481,8.027,7.042,25,0
221,1,241527,246528,5.075,5.075,6.102,6.102,9.045,8.946,24.92,24.916,35.925,36.603,36.912,37.338,6.138,5.645,5.481,5.563,7.042,6.467,25,0
222,1,246528,251527,5.075,5.075,6.102,6.095,8.946,8.879,24.916,24.92,36.603,36.439,37.338,37.764,5.645,5.399,5.563,5.604,6.467,6.713,25,0
223,1,251527,256528,5.075,5.075,6.095,6.078,8.879,8.725,24.92,24.923,36.439,36.332,37.764,37.706,5.399,5.563,5.604,5.522,6.713,7.247,25,0
224,1,256528,261528,5.075,5.037,6.078,5.905,8.725,8.765,24.923,24.923,36.332,36.216,37.706,37.59,5.563,6.056,5.522,5.522,7.247,10.409,25,0
225,1,261528,266529,5.037,5.02,5.905,6.261,8.765,8.591,24.923,24.913,36.216,36.39,37.59,36.951,6.056,5.563,5.522,5.727,10.409,11.683,25,0
226,1,266529,271528,5.02,5.059,6.261,6.412,8.591,8.552,24.913,24.909,36.39,36.119,36.951,36.486,5.563,6.549,5.727,5.317,11.683,8.069,25,1
227,1,271528,276529,5.059,5.059,6.412,6.502,8.552,8.544,24.909,24.92,36.119,36.904,36.486,37.493,6.549,7.329,5.317,5.645,8.069,8.274,25,0
228,1,276529,281529,5.059,4.976,6.502,6.329,8.544,8.41,24.92,24.913,36.904,36.012,37.493,36.447,7.329,6.343,5.645,5.522,8.274,18.171,25,0
229,1,281529,286529,4.976,4.976,6.329,6.331,8.41,8.303,24.913,24.927,36.012,36.012,36.447,37.028,6.343,6.96,5.522,5.563,18.171,13.243,25,0
230,1,286529,291529,4.976,4.822,6.331,5.507,8.303,8.185,24.927,24.92,36.012,36.313,37.028,36.767,6.96,5.604,5.563,5.81,13.243,6.96,25,1
231,1,291529,296530,4.822,4.698,5.507,5.587,8.185,8.071,24.92,24.916,36.313,36.933,36.767,35.721,5.604,5.768,5.81,5.768,6.96,6.508,25,0
232,1,296530,301530,4.698,4.534,5.587,5.762,8.071,8.012,24.916,24.913,36.933,36.061,35.721,37.135,5.768,6.138,5.768,5.563,6.508,6.302,25,0
233,1,301530,306530,4.534,4.534,5.762,5.762,8.012,7.909,24.913,24.916,36.061,35.925,37.135,36.573,6.138,5.974,5.563,5.687,6.302,6.877,25,0
234,1,306530,311530,4.534,4.478,5.762,5.646,7.909,7.807,24.916,24.913,35.925,35.954,36.573,35.78,5.974,5.481,5.687,5.645,6.877,7.575,25,0
235,1,311530,316531,4.478,4.462,5.646,5.674,7.807,7.676,24.913,24.916,35.954,36.129,35.78,36.902,5.481,5.317,5.645,5.851,7.575,17.185,25,0
236,1,316531,321530,4.462,4.45,5.674,5.693,7.676,7.574,24.916,24.913,36.129,36.749,36.902,38.025,5.317,5.317,5.851,5.645,17.185,6.672,25,0
237,1,321530,326531,4.45,3.924,5.693,5.832,7.574,7.503,24.913,24.909,36.749,36.545,38.025,36.302,5.317,5.687,5.645,5.81,6.672,6.097,25,0
238,1,326531,331531,3.924,3.994,5.832,6.459,7.503,7.397,24.909,24.923,36.545,36.826,36.302,36.515,5.687,6.262,5.81,5.522,6.097,6.343,25,0
239,1,331531,336532,3.994,4.114,6.459,6.262,7.397,7.306,24.923,24.916,36.826,37.252,36.515,36.322,6.262,5.153,5.522,5.687,6.343,6.549,25,0
240,1,336532,341531,4.114,3.892,6.262,5.094,7.306,7.227,24.916,24.916,37.252,37.039,36.322,37.173,5.153,5.604,5.687,5.687,6.549,6.754,25,0
241,1,341531,346532,3.892,3.835,5.094,4.917,7.227,7.089,24.916,24.92,37.039,35.887,37.173,37.338,5.604,5.235,5.687,5.687,6.754,6.795,25,0
242,1,346532,351532,3.835,3.939,4.917,4.952,7.089,7.085,24.92,24.927,35.887,36.351,37.338,36.583,5.235,5.974,5.687,5.974,6.795,6.426,25,0
243,1,351532,356532,3.939,4.038,4.952,3.812,7.085,6.987,24.927,24.92,36.351,36.729,36.583,35.847,5.974,5.974,5.974,5.81,6.426,6.795,25,1
244,1,356532,361532,4.038,3.853,3.812,5.176,6.987,6.99,24.92,24.92,36.729,36.826,35.847,36.205,5.974,5.687,5.81,5.727,6.795,6.754,25,0
245,1,361532,366533,3.853,2.809,5.176,5.143,6.99,6.923,24.92,24.913,36.826,35.974,36.205,36.612,5.687,5.851,5.727,5.481,6.754,11.149,25,0
246,1,366533,371533,2.809,2.48,5.143,5.375,6.923,6.888,24.913,24.913,35.974,36.535,36.612,36.747,5.851,6.631,5.481,5.933,11.149,6.713,25,0
247,1,371533,376533,2.48,2.48,5.375,5.278,6.888,6.809,24.913,24.93,36.535,36.758,36.747,36.941,6.631,5.851,5.933,5.604,6.713,6.508,25,0
248,1,376533,381533,2.48,2.262,5.278,6.065,6.809,6.766,24.93,24.913,36.758,37.01,36.941,38.045,5.851,5.933,5.604,5.522,6.508,6.631,25,0
249,1,381533,386534,2.262,2.771,6.065,5.939,6.766,6.691,24.913,24.909,37.01,36.661,38.045,37.706,5.933,7.288,5.522,5.563,6.631,6.22,25,0
250,1,386534,391533,2.771,4.899,5.939,6.041,6.691,6.624,24.909,24.916,36.661,36.167,37.706,35.828,7.288,5.194,5.563,5.687,6.22,6.672,25,1
251,1,391533,396534,4.899,4.088,6.041,6.033,6.624,6.545,24.916,24.916,36.167,36.274,35.828,36.147,5.194,5.235,5.687,5.604,6.672,7.165,25,0
252,1,396534,401534,4.088,4.088,6.033,6.008,6.545,6.47,24.916,24.906,36.274,36.342,36.147,35.934,5.235,5.358,5.604,5.604,7.165,6.467,25,0
253,1,401534,406535,4.088,4.04,6.008,5.927,6.47,6.395,24.906,24.913,36.342,36.826,35.934,36.844,5.358,5.317,5.604,5.687,6.467,6.302,25,0
254,1,543507,548508,5.0,5.065,5.0,5.0,16.752,16.957,24.839,24.856,34.995,36.787,32.721,32.837,4.988,5.153,5.358,5.727,14.639,13.49,23,0
255,1,548508,553508,5.065,5.065,5.0,4.985,16.957,16.721,24.856,24.835,36.787,36.177,32.837,32.74,5.153,4.947,5.727,5.481,13.49,12.956,23,0
256,1,553508,558508,5.065,5.0,4.985,5.0,16.721,15.964,24.835,24.832,36.177,38.618,32.74,32.914,4.947,5.07,5.481,6.015,12.956,14.27,23,0
257,1,558508,563508,5.0,5.0,5.0,5.0,15.964,15.853,24.832,24.825,38.618,36.226,32.914,33.05,5.07,5.194,6.015,6.179,14.27,13.859,23,0
258,1,563508,568509,5.0,5.0,5.0,5.0,15.853,15.845,24.825,24.814,36.226,35.732,33.05,32.295,5.194,4.988,6.179,5.645,13.859,13.325,23,0
259,1,568509,573508,5.0,7.262,5.0,4.975,15.845,15.897,24.814,24.8,35.732,35.732,32.295,32.063,4.988,5.563,5.645,5.399,13.325,13.571,23,1
260,1,573508,578509,7.262,7.75,4.975,5.094,15.897,16.117,24.8,24.793,35.732,36.419,32.063,32.053,5.563,6.467,5.399,5.358,13.571,13.531,23,0
261,1,578509,583509,7.75,7.765,5.094,5.023,16.117,16.658,24.793,24.807,36.419,35.925,32.053,32.43,6.467,5.974,5.358,5.563,13.531,16.816,23,0
262,1,583509,588510,7.765,7.765,5.023,5.023,16.658,16.161,24.807,24.786,35.925,38.812,32.43,32.169,5.974,5.933,5.563,5.358,16.816,13.284,23,0
263,1,588510,593509,7.765,7.765,5.023,4.985,16.161,15.928,24.786,24.765,38.812,36.332,32.169,32.672,5.933,5.481,5.358,5.317,13.284,13.202,23,0
264,1,593509,598510,7.765,7.765,4.985,4.985,15.928,15.849,24.765,24.772,36.332,36.09,32.672,32.769,5.481,5.81,5.317,5.399,13.202,13.202,23,0
265,1,598510,603510,7.765,7.765,4.985,4.985,15.849,15.979,24.772,24.762,36.09,36.652,32.769,32.256,5.81,5.563,5.399,5.481,13.202,13.654,23,0
266,1,603510,608510,7.765,7.765,4.985,4.985,15.979,15.932,24.762,24.755,36.652,36.981,32.256,32.508,5.563,5.81,5.481,5.44,13.654,13.079,23,0
267,1,608510,613510,7.765,7.765,4.985,4.985,15.932,16.11,24.755,24.741,36.981,37.068,32.508,32.159,5.81,5.44,5.44,5.358,13.079,13.407,23,0
268,1,613510,618511,7.765,7.765,4.985,4.984,16.11,15.845,24.741,24.734,37.068,37.049,32.159,32.188,5.44,5.892,5.358,5.44,13.407,13.038,23,0
269,1,618511,623511,7.765,7.765,4.984,4.984,15.845,15.727,24.734,24.727,37.049,35.422,32.188,32.053,5.892,6.385,5.44,5.44,13.038,13.366,23,0
270,1,623511,628511,7.765,7.765,4.984,4.983,15.727,16.346,24.727,24.72,35.422,38.105,32.053,32.295,6.385,6.015,5.44,5.358,13.366,13.202,23,0
271,1,628511,633511,7.765,7.765,4.983,4.983,16.346,15.909,24.72,24.709,38.105,35.702,32.295,32.276,6.015,5.851,5.358,5.358,13.202,13.243,23,0
272,1,633511,638512,7.765,7.765,4.983,4.983,15.909,15.601,24.709,24.695,35.702,35.693,32.276,32.711,5.851,6.22,5.358,5.399,13.243,13.818,23,1
273,1,638512,643511,7.765,7.765,4.983,4.983,15.601,15.786,24.695,24.688,35.693,35.654,32.711,32.75,6.22,5.687,5.399,5.317,13.818,12.75,23,0
274,1,643511,648512,7.765,7.765,4.983,4.983,15.786,15.522,24.688,24.681,35.654,36.555,32.75,32.15,5.687,5.563,5.317,5.44,12.75,13.202,23,0
275,1,648512,653512,7.765,7.765,4.983,4.983,15.522,15.522,24.681,24.667,36.555,37.572,32.15,32.605,5.563,5.768,5.44,5.317,13.202,12.791,23,0
276,1,653512,658513,7.765,7.76,4.983,4.983,15.522,15.451,24.667,24.657,37.572,35.732,32.605,32.566,5.768,5.727,5.317,5.317,12.791,18.459,23,0
277,1,658513,663512,7.76,7.76,4.983,4.983,15.451,15.396,24.657,24.667,35.732,36.652,32.566,32.285,5.727,6.015,5.317,5.481,18.459,13.12,23,0
278,1,663512,668513,7.76,7.76,4.983,4.983,15.396,15.668,24.667,24.65,36.652,37.882,32.285,32.798,6.015,6.22,5.481,5.481,13.12,13.202,23,0
279,1,668513,673513,7.76,7.76,4.983,4.983,15.668,16.228,24.65,24.629,37.882,35.906,32.798,32.247,6.22,6.179,5.481,5.276,13.202,16.159,23,1
280,1,673513,678513,7.76,7.76,4.983,4.983,16.228,16.725,24.629,24.625,35.906,36.332,32.247,32.672,6.179,7.206,5.276,5.44,16.159,13.243,23,0
281,1,678513,683513,7.76,7.925,4.983,4.934,16.725,16.307,24.625,24.608,36.332,35.799,32.672,32.721,7.206,8.274,5.44,5.235,13.243,13.12,23,0
282,1,683513,688514,7.925,8.352,4.934,4.937,16.307,15.83,24.608,24.601,35.799,36.584,32.721,32.498,8.274,6.508,5.235,5.358,13.12,13.448,23,0
283,1,688514,693514,8.352,8.339,4.937,4.937,15.83,16.054,24.601,24.615,36.584,36.177,32.498,32.518,6.508,6.138,5.358,5.399,13.448,13.243,23,1
284,1,693514,698514,8.339,8.308,4.937,4.937,16.054,15.972,24.615,24.59,36.177,38.473,32.518,32.489,6.138,6.508,5.399,5.399,13.243,13.243,23,0
285,1,698514,703514,8.308,7.712,4.937,4.937,15.972,15.814,24.59,24.572,38.473,35.548,32.489,32.721,6.508,6.138,5.399,5.276,13.243,13.161,23,0
286,1,703514,708515,7.712,7.13,4.937,5.094,15.814,15.636,24.572,24.583,35.548,36.371,32.721,32.101,6.138,5.481,5.276,5.317,13.161,13.366,23,0
287,1,708515,713514,7.13,7.028,5.094,5.108,15.636,15.613,24.583,24.569,36.371,36.933,32.101,32.595,5.481,5.481,5.317,5.153,13.366,12.791,23,0
288,1,713514,718515,7.028,7.025,5.108,5.109,15.613,15.589,24.569,24.562,36.933,36.778,32.595,32.518,5.481,5.727,5.153,5.399,12.791,13.038,23,0
289,1,718515,723515,7.025,7.025,5.109,5.126,15.589,15.573,24.562,24.544,36.778,35.799,32.518,32.518,5.727,6.138,5.399,5.194,13.038,12.996,23,0
290,1,2151019,2156018,5.059,6.517,5.0,5.218,41.18,41.322,25.274,25.249,36.361,36.342,41.761,41.558,5.645,5.851,8.726,7.986,8.931,9.095,12,0
291,1,2156018,2161018,6.517,6.654,5.218,5.341,41.322,40.774,25.249,25.225,36.342,37.678,41.558,41.19,5.851,5.522,7.986,8.438,9.095,9.013,12,0
292,1,2161018,2166018,6.654,6.673,5.341,5.403,40.774,40.558,25.225,25.221,37.678,36.749,41.19,41.316,5.522,5.933,8.438,8.561,9.013,8.931,12,0
293,1,2166018,2171017,6.673,6.673,5.403,5.425,40.558,40.215,25.221,25.211,36.749,36.845,41.316,41.161,5.933,5.645,8.561,8.315,8.931,8.767,12,0
294,1,2171017,2176017,6.673,6.673,5.425,5.465,40.215,39.773,25.211,25.183,36.845,35.916,41.161,41.394,5.645,5.851,8.315,8.52,8.767,8.931,12,0
295,1,2176017,2181017,6.673,6.673,5.465,5.469,39.773,39.56,25.183,25.183,35.916,35.799,41.394,42.178,5.851,5.522,8.52,8.356,8.931,9.259,12,0
296,1,2181017,2186017,6.673,6.871,5.469,5.726,39.56,39.335,25.183,25.158,35.799,35.964,42.178,41.181,5.522,6.056,8.356,9.218,9.259,9.054,12,1
297,1,2186017,2191016,6.871,6.862,5.726,5.729,39.335,39.024,25.158,25.147,35.964,37.504,41.181,42.12,6.056,6.056,9.218,8.479,9.054,9.013,12,0
298,1,2191016,2196016,6.862,6.862,5.729,5.729,39.024,38.708,25.147,25.14,37.504,37.901,42.12,41.336,6.056,5.563,8.479,9.588,9.013,9.013,12,0
299,1,2196016,2201016,6.862,6.862,5.729,5.736,38.708,38.421,25.14,25.112,37.901,35.567,41.336,41.374,5.563,6.015,9.588,9.095,9.013,12.011,12,0
300,1,2201016,2206015,6.862,6.862,5.736,5.736,38.421,38.145,25.112,25.088,35.567,35.857,41.374,41.413,6.015,5.604,9.095,8.397,12.011,9.259,12,0
301,1,2206015,2211015,6.862,6.862,5.736,5.736,38.145,37.881,25.088,25.088,35.857,36.313,41.413,41.8,5.604,5.522,8.397,9.793,9.259,9.054,12,0
302,1,2211015,2216015,6.862,6.9,5.736,5.996,37.881,37.601,25.088,25.077,36.313,36.196,41.8,41.336,5.522,6.22,9.793,10.491,9.054,9.382,12,0
303,1,2216015,2221015,6.9,6.863,5.996,6.008,37.601,37.624,25.077,25.06,36.196,36.855,41.336,41.374,6.22,5.974,10.491,8.602,9.382,9.259,12,0
304,1,2221015,2226014,6.863,6.863,6.008,6.008,37.624,38.231,25.06,25.049,36.855,35.702,41.374,42.003,5.974,6.508,8.602,12.381,9.259,9.054,12,1
305,1,2226014,2231014,6.863,6.863,6.008,6.008,38.231,38.007,25.049,25.039,35.702,37.301,42.003,41.268,6.508,5.768,12.381,10.122,9.054,9.013,12,0
306,1,2231014,2236014,6.863,6.863,6.008,6.008,38.007,37.676,25.039,25.021,37.301,36.167,41.268,42.042,5.768,5.768,10.122,19.075,9.013,9.136,12,0
307,1,2236014,2241013,6.863,6.863,6.008,6.008,37.676,37.608,25.021,25.018,36.167,37.872,42.042,41.181,5.768,5.974,19.075,12.175,9.136,9.095,12,0
308,1,2241013,2246013,6.863,6.863,6.008,6.008,37.608,37.348,25.018,24.993,37.872,36.574,41.181,41.849,5.974,6.343,12.175,9.793,9.095,9.465,12,0
309,1,2246013,2251013,6.863,6.863,6.008,6.008,37.348,37.522,24.993,24.976,36.574,35.877,41.849,41.035,6.343,7.494,9.793,11.764,9.465,10.902,12,0
310,1,2251013,2256013,6.863,6.863,6.008,6.008,37.522,37.139,24.976,24.958,35.877,35.47,41.035,41.239,7.494,5.81,11.764,11.764,10.902,9.424,12,0
311,1,2256013,2261012,6.863,6.861,6.008,6.008,37.139,36.804,24.958,24.951,35.47,36.739,41.239,42.158,5.81,6.179,11.764,11.806,9.424,10.204,12,0
312,1,2261012,2266012,6.861,6.764,6.008,6.349,36.804,36.639,24.951,24.941,36.739,36.458,42.158,41.365,6.179,5.481,11.806,11.847,10.204,9.916,12,0
313,1,2266012,2271012,6.764,6.764,6.349,6.358,36.639,36.595,24.941,24.944,36.458,35.596,41.365,42.274,5.481,5.522,11.847,11.559,9.916,11.231,12,0
314,1,2271012,2276011,6.764,6.774,6.358,6.358,36.595,36.173,24.944,24.934,35.596,36.981,42.274,41.423,5.522,5.727,11.559,11.395,11.231,10.409,12,0
